Periodo,Campus,NRC,Facultad ,Departamento,Parte pdo,Lista cruzada,Materia,Secc,Nivel materia,Modo calificación,Estatus secc,Créditos,Nombre largo curso,Cupo,Inscritos,Cupo disponible,Indicador de sesión,Profesor(es),Tipo horario (franja),Fecha inicio,Fecha fin,Hora inicio,Hora fin,Edificio,Salón,Capacidad salón,Atributo salón,Descripción atributo salón,Atributo curso,Atributo sección,Lunes,Martes,Miercoles,Jueves,Viernes,Sábado,Domingo,Censo 1,Fecha de censo 1,Censo 2,Fecha de censo 2
202510,CAMPUS PRINCIPAL,66396.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2402T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO HIDRÁULICA,95.0,84.0,11.0,1.0,(01) VALERIA  RODRIGUEZ HERRERA(Y) | (01) MARIA JOSE GALINDO HERNANDEZ,TRABAJO ASISTIDO,2025-01-21,2025-05-24,930.0,1050.0,ML,ML_608,117.0,FAES,Fácil acceso estudiante,,,,,,,V,,,88.0,2025-03-10,84.0,2025-04-21
202510,CAMPUS PRINCIPAL,66407.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-3709,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO 3,55.0,47.0,8.0,1.0,(01) FABIO ARTURO ROJAS MORA(Y),TEORICA,2025-01-21,2025-05-24,1700.0,1820.0,RGD,RGD_110-11,70.0,ACLE,Salón active learning,,,L,,I,,,,,47.0,2025-03-10,47.0,2025-04-21
202510,CAMPUS PRINCIPAL,66430.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3103,9,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO DE GRADO INGENIERIA AMBIENTAL,10.0,1.0,9.0,1.0,(01) JUAN PABLO RAMOS BONILLA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,66552.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3401T,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO HIDROLOGIA,30.0,16.0,14.0,1.0,(01) SUSANA  RAMIREZ LANGEBECK(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1700.0,1750.0,RGD,RGD_311,32.0,NUKK,Salón nukak (sin móvil),,,,,,J,,,,16.0,2025-03-10,16.0,2025-04-21
202510,CAMPUS PRINCIPAL,66554.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3702L,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB RESIDUOS SOLIDOS,4.0,4.0,0.0,1.0,(01) MARIA PAULA REYES MORALES(Y),LABORATORIO,2025-01-21,2025-05-24,1400.0,1520.0,ML,ML_420,5.0,,,,,,,I,,,,,4.0,2025-03-10,4.0,2025-04-21
202510,CAMPUS PRINCIPAL,66591.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2406,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,POTABILIZACION,20.0,9.0,11.0,1.0,(01) MANUEL SALVADOR RODRIGUEZ SUSA(Y),TALLER Y PBL,2025-01-21,2025-05-24,1530.0,1650.0,AU,AU_202,21.0,,,,,L,,I,,,,,9.0,2025-03-10,9.0,2025-04-21
202510,CAMPUS PRINCIPAL,66799.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3711,5,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INDIVIDUAL,10.0,1.0,9.0,1.0,(01) OMAR DARIO LOPEZ MEJIA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,66800.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3711,6,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INDIVIDUAL,10.0,1.0,9.0,1.0,(01) RODRIGO ALBERTO MARIN CASTILLO(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,66801.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3711,8,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INDIVIDUAL,10.0,2.0,8.0,1.0,(01) JORGE ALBERTO MEDINA PERILLA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,2.0,2025-03-10,2.0,2025-04-21
202510,CAMPUS PRINCIPAL,66880.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3711,13,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INDIVIDUAL,10.0,5.0,5.0,1.0,(01) JONATHAN  CAMARGO LEYVA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,5.0,2025-03-10,5.0,2025-04-21
202510,CAMPUS PRINCIPAL,66905.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1304,3,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA TECNOLÓGICA,30.0,28.0,2.0,1.0,(01) AURELIO ANTONIO VIVAS MEZA(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,W,W_403,42.0,,,,,,M,,J,,,,30.0,2025-03-10,28.0,2025-04-21
202510,CAMPUS PRINCIPAL,66910.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1225,8,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ESTRUCTURAS DE DATOS Y ALGORITMOS,20.0,20.0,0.0,2.0,(02) MIGUEL ARMANDO PARRA TOVAR,LABORATORIO,2025-01-21,2025-05-24,1400.0,1520.0,ML,ML_109A,27.0,,,,,,,,,V,,,20.0,2025-03-10,20.0,2025-04-21
202510,CAMPUS PRINCIPAL,66910.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1225,8,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ESTRUCTURAS DE DATOS Y ALGORITMOS,20.0,20.0,0.0,1.0,(01) EDISON ALEXIS SUAREZ DUCON(Y),TALLER Y PBL,2025-01-21,2025-05-24,1400.0,1520.0,AU,AU_306,30.0,,,,,L,M,,,,,,20.0,2025-03-10,20.0,2025-04-21
202510,CAMPUS PRINCIPAL,66911.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1225,12,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ESTRUCTURAS DE DATOS Y ALGORITMOS,20.0,11.0,9.0,2.0,(02) MIGUEL ARMANDO PARRA TOVAR,LABORATORIO,2025-01-21,2025-05-24,1700.0,1820.0,ML,ML_109A,27.0,,,,,,,,,V,,,15.0,2025-03-10,12.0,2025-04-21
202510,CAMPUS PRINCIPAL,66911.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1225,12,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ESTRUCTURAS DE DATOS Y ALGORITMOS,20.0,11.0,9.0,1.0,(01) DANIEL ALEJANDRO ANGEL FUERTES(Y),TALLER Y PBL,2025-01-21,2025-05-24,1700.0,1820.0,AU,AU_202,21.0,,,,,,M,I,,,,,15.0,2025-03-10,12.0,2025-04-21
202510,CAMPUS PRINCIPAL,66945.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1105,4,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,DISEÑO Y ANÁLISIS DE ALGORITMOS,35.0,27.0,8.0,1.0,(01) MATEO  SANABRIA ARDILA(Y),TEORICA,2025-01-21,2025-05-24,1400.0,1520.0,SD,SD_807,82.0,,,,,,,,J,,,,35.0,2025-03-10,27.0,2025-04-21
202510,CAMPUS PRINCIPAL,66945.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1105,4,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,DISEÑO Y ANÁLISIS DE ALGORITMOS,35.0,27.0,8.0,1.0,(01) MATEO  SANABRIA ARDILA(Y),TEORICA,2025-01-21,2025-05-24,1400.0,1520.0,W,W_403,42.0,,,,,,M,,,,,,35.0,2025-03-10,27.0,2025-04-21
202510,CAMPUS PRINCIPAL,66948.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1106,4,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,LENGUAJES Y MÁQUINAS,36.0,26.0,10.0,1.0,(01) JUAN CAMILO SANGUINO PEREZ(Y),TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,W,W_402,40.0,,,,,L,,I,,,,,34.0,2025-03-10,26.0,2025-04-21
202510,CAMPUS PRINCIPAL,66951.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1107,7,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,FUNDAMENTOS MATEMÁTICOS  PARA COMPUTACIÓN,34.0,32.0,2.0,2.0,(02) ANDRES FELIPE FLORIAN QUITIAN,LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,ML,ML_516,50.0,ACLE,Salón active learning,,,,M,,,,,,34.0,2025-03-10,32.0,2025-04-21
202510,CAMPUS PRINCIPAL,66951.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1107,7,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,FUNDAMENTOS MATEMÁTICOS  PARA COMPUTACIÓN,34.0,32.0,2.0,1.0,(01) JUAN MANUEL PEREZ OJEDA(Y),TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,R,R_209,192.0,,,,,L,,,,V,,,34.0,2025-03-10,32.0,2025-04-21
202510,CAMPUS PRINCIPAL,67743.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,IELE_001,IELE-1118,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO RETOS IELE,16.0,7.0,9.0,1.0,(01) FREDY ENRIQUE SEGURA QUIJANO(Y),TEORICA,2025-01-21,2025-05-24,1400.0,1520.0,SD,SD_203-4,52.0,SCOM,Salón compartido con otro NRC,,,,,I,,V,,,7.0,2025-03-10,9.0,2025-04-21
202510,CAMPUS PRINCIPAL,67744.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-1200,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,2.0,FUNDAMENTOS DE SISTEMAS DIGITALES,68.0,53.0,15.0,1.0,(01) FREDY ENRIQUE SEGURA QUIJANO(Y),TEORICA,2025-01-21,2025-05-24,800.0,850.0,SD,SD_806,82.0,,,,,,,I,,V,,,67.0,2025-03-10,59.0,2025-04-21
202510,CAMPUS PRINCIPAL,67745.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-1200L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB. FUND. SIST. DIGITALES,16.0,15.0,1.0,1.0,(01) BRAIAN CAMILO LARA HIDALGO(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,850.0,ML,ML_003,18.0,,,,,L,,,,,,,16.0,2025-03-10,17.0,2025-04-21
202510,CAMPUS PRINCIPAL,67746.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,IELE_001,IELE-1218,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO RETOS IELC,34.0,29.0,5.0,1.0,(01) FREDY ENRIQUE SEGURA QUIJANO(Y),TEORICA,2025-01-21,2025-05-24,1400.0,1520.0,SD,SD_203-4,52.0,SCOM,Salón compartido con otro NRC,,,,,I,,V,,,30.0,2025-03-10,33.0,2025-04-21
202510,CAMPUS PRINCIPAL,67888.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,2,,ISIS-3992,1,PREGRADO,APROBADO/REPROBADO,ACTIVA,3.0,PRÁCTICA PROFESIONAL MEDIO TIEMPO,10.0,3.0,7.0,1.0,(01) JUAN PABLO FERNANDEZ RAMIREZ(Y),PRACTICA PROFESIONAL,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,3.0,2025-03-10,3.0,2025-04-21
202510,CAMPUS PRINCIPAL,68472.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2031,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO DE OPERACIONES UNITARIAS,30.0,15.0,15.0,1.0,(01) NICOLAS  RIOS RATKOVICH(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,RGD,RGD_002,40.0,FAES,Fácil acceso estudiante,,,,M,,,,,,24.0,2025-03-10,16.0,2025-04-21
202510,CAMPUS PRINCIPAL,68472.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2031,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO DE OPERACIONES UNITARIAS,30.0,15.0,15.0,1.0,(01) NICOLAS  RIOS RATKOVICH(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,SD,SD_716,65.0,FAES,Fácil acceso estudiante,,,,,,J,,,,24.0,2025-03-10,16.0,2025-04-21
202510,CAMPUS PRINCIPAL,68473.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2031L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB. PROYECTO OPERACIONES UNITARIAS,20.0,9.0,11.0,1.0,(01) OLGA LUCIA ACUÑA RODRIGUEZ(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,NOREQ,NOREQ,999.0,,,,,,,,J,,,,17.0,2025-03-10,10.0,2025-04-21
202510,CAMPUS PRINCIPAL,68474.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2031T,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO PROYECTO OPERACIONES UNITARIAS,20.0,7.0,13.0,1.0,(01) OLGA LUCIA ACUÑA RODRIGUEZ(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,800.0,920.0,AU,AU_304,22.0,FAES,Fácil acceso estudiante,,,L,,,,,,,11.0,2025-03-10,8.0,2025-04-21
202510,CAMPUS PRINCIPAL,68475.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2120,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,FUNDAMENTOS FENOMENOS TRANSPORTE,50.0,27.0,23.0,1.0,(01) FELIPE  SALCEDO GALAN(Y),TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,M,M_100,63.0,,,,,,M,,J,,,,32.0,2025-03-10,27.0,2025-04-21
202510,CAMPUS PRINCIPAL,68477.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2122,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,FUNDAMENTOS MOLECULARES DE FENOMENOS DE TRANSPORTE,25.0,16.0,9.0,1.0,(01) ANDRES FERNANDO GONZALEZ BARRIOS(Y),TEORICA,2025-01-21,2025-05-24,1100.0,1220.0,SD,SD_304,26.0,,,,,,M,,J,,,,16.0,2025-03-10,16.0,2025-04-21
202510,CAMPUS PRINCIPAL,68478.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2122L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TALLER FUND MOLECULARES DE FENOMENOS DE TRANSPORTE,25.0,4.0,21.0,1.0,(01) JULIANA  QUINTANA ROJAS(Y),LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,AU,AU_402,25.0,,,,,,,,J,,,,4.0,2025-03-10,4.0,2025-04-21
202510,CAMPUS PRINCIPAL,68479.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,8B,,IQYA-3012,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,2.0,MICROBIOLOGIA DE ALIMENTOS (CICLO 2 DE 8 SEMANAS),40.0,19.0,21.0,1.0,(01) ANDREA DEL PILAR SANCHEZ CAMARGO(Y),TEORICA,2025-03-25,2025-05-24,700.0,850.0,ML,ML_514,69.0,,,,,,M,,J,,,,19.0,2025-03-10,19.0,2025-05-12
202510,CAMPUS PRINCIPAL,68480.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,8B,,IQYA-3012L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB. MICROBIOLOGIA DE ALIMENTO (CICLO 2 DE 8 SEMANAS),25.0,2.0,23.0,1.0,(01) OLGA LUCIA ACUÑA RODRIGUEZ(Y),LABORATORIO,2025-03-25,2025-05-24,900.0,1050.0,NOREQ,NOREQ,999.0,,,,,,,I,,,,,2.0,2025-03-10,2.0,2025-05-12
202510,CAMPUS PRINCIPAL,68481.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3013,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INTEGRADO,25.0,21.0,4.0,1.0,(01) OSCAR ALBERTO ALVAREZ SOLANO(Y),TEORICA,2025-01-21,2025-05-24,1400.0,1650.0,LL,LL_104,30.0,FAES,Fácil acceso estudiante,,,,,I,,,,,20.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,68482.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,IQYA_005,IQYA-3013L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TALLER PROYECTO INTEGRADO,25.0,21.0,4.0,1.0,(01) SEBASTIAN  SOLARTE RODRIGUEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1400.0,1650.0,LL,LL_303,30.0,FAES,Fácil acceso estudiante,,,,,,,V,,,20.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,68483.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3014,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,DISEÑO DE PLANTAS (EPSI),30.0,26.0,4.0,1.0,(01) NICOLAS  RIOS RATKOVICH(Y),TEORICA,2025-01-21,2025-05-24,700.0,850.0,RGD,RGD_308-9,68.0,,,,EPSI-CURSO EPSILON,,M,,J,,,,26.0,2025-03-10,26.0,2025-04-21
202510,CAMPUS PRINCIPAL,68484.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3014L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TALLER DISEÑO DE PLANTAS,25.0,2.0,23.0,1.0,(01) NICOLAS  GRIMALDO RINCON(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,1020.0,ML,ML_509,60.0,SXNK,Salón móvil express y nukak,,,,,,,,S,,2.0,2025-03-10,2.0,2025-04-21
202510,CAMPUS PRINCIPAL,68485.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3015,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,2.0,PRESERVACION Y CONSERVACIÓN DE ALIMENTOS,18.0,14.0,4.0,1.0,(01) ANDREA DEL PILAR SANCHEZ CAMARGO(Y),TEORICA,2025-01-21,2025-05-24,700.0,850.0,SD,SD_801,82.0,MMOV,Salón sillas y mesas movibles,,,,,,,V,,,14.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,68486.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3015L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO PRESERVACION Y CONSERVACIÓN DE ALIMENTOS,20.0,14.0,6.0,1.0,(01) SEBASTIAN  MERCADO GUERRERO(Y),LABORATORIO,2025-01-21,2025-05-24,1400.0,1550.0,C,C_106,24.0,,,,,L,,,,,,,14.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,68487.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,8B,IQYA_008,IQYA-3016,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,2.0,TALLER BUENAS PRACTICAS DE INOCUIDAD (CICLO 2 DE 8 SEMANAS)(EPSI),15.0,13.0,2.0,1.0,(01) CLAUDIA XIMENA LAGO LEON(Y) | (01) ADRIANA LUCIA CORAL DURANGO,TEORICA,2025-03-25,2025-05-24,900.0,1050.0,RGD,RGD_308-9,68.0,,,,EPSI-CURSO EPSILON,,M,,,,,,13.0,2025-03-10,13.0,2025-05-12
202510,CAMPUS PRINCIPAL,68487.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,8B,IQYA_008,IQYA-3016,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,2.0,TALLER BUENAS PRACTICAS DE INOCUIDAD (CICLO 2 DE 8 SEMANAS)(EPSI),15.0,13.0,2.0,1.0,(01) CLAUDIA XIMENA LAGO LEON(Y) | (01) ADRIANA LUCIA CORAL DURANGO,TEORICA,2025-03-27,2025-03-27,900.0,1050.0,RGD,RGD_308-9,68.0,,,,EPSI-CURSO EPSILON,,,,J,,,,13.0,2025-03-10,13.0,2025-05-12
202510,CAMPUS PRINCIPAL,68487.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,8B,IQYA_008,IQYA-3016,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,2.0,TALLER BUENAS PRACTICAS DE INOCUIDAD (CICLO 2 DE 8 SEMANAS)(EPSI),15.0,13.0,2.0,1.0,(01) CLAUDIA XIMENA LAGO LEON(Y) | (01) ADRIANA LUCIA CORAL DURANGO,TEORICA,2025-04-03,2025-05-24,900.0,1050.0,C,C_213,22.0,,,,EPSI-CURSO EPSILON,,,,J,,,,13.0,2025-03-10,13.0,2025-05-12
202510,CAMPUS PRINCIPAL,68488.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3046,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,HERRAMIENTAS COMPUTACIONALES 2,35.0,26.0,9.0,1.0,(01) JORGE MARIO GOMEZ RAMIREZ(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,SD,SD_201-2,52.0,SXNK,Salón móvil express y nukak,,,L,,I,,,,,27.0,2025-03-10,26.0,2025-04-21
202510,CAMPUS PRINCIPAL,68489.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3046L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TALLER HERRAMIENTAS COMPUTACIONALES 2,25.0,5.0,20.0,1.0,(01) ANGEL SANTIAGO CABEZAS LOPEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1600.0,1720.0,ML,ML_510,60.0,SXNK,Salón móvil express y nukak,,,,M,,,,,,6.0,2025-03-10,5.0,2025-04-21
202510,CAMPUS PRINCIPAL,68490.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3047,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,METODOS DE OPTIMIZACIÓN EN ING,32.0,19.0,13.0,1.0,(01) JORGE MARIO GOMEZ RAMIREZ(Y),TEORICA,2025-01-21,2025-05-24,1100.0,1220.0,LL,LL_202,32.0,,,,,,,I,,,,,20.0,2025-03-10,19.0,2025-04-21
202510,CAMPUS PRINCIPAL,68490.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3047,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,METODOS DE OPTIMIZACIÓN EN ING,32.0,19.0,13.0,1.0,(01) JORGE MARIO GOMEZ RAMIREZ(Y),TEORICA,2025-01-21,2025-05-24,1100.0,1220.0,SD,SD_715,65.0,,,,,L,,,,,,,20.0,2025-03-10,19.0,2025-04-21
202510,CAMPUS PRINCIPAL,68491.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3047L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TALLER METODOS OPTIMIZACION EN INGENIERIA QUIMICA,25.0,15.0,10.0,1.0,(01) ANGEL SANTIAGO CABEZAS LOPEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1400.0,1520.0,SD,SD_404,26.0,SXNK,Salón móvil express y nukak,,,,,,J,,,,15.0,2025-03-10,15.0,2025-04-21
202510,CAMPUS PRINCIPAL,68713.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2031L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB. PROYECTO OPERACIONES UNITARIAS,20.0,6.0,14.0,1.0,(01) OLGA LUCIA ACUÑA RODRIGUEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1400.0,1520.0,NOREQ,NOREQ,999.0,,,,,L,,,,,,,7.0,2025-03-10,6.0,2025-04-21
202510,CAMPUS PRINCIPAL,68718.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2031T,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TRABAJO ASISTIDO PROYECTO OPERACIONES UNITARIAS,30.0,8.0,22.0,1.0,(01) OLGA LUCIA ACUÑA RODRIGUEZ(Y),TRABAJO ASISTIDO,2025-01-21,2025-05-24,1700.0,1820.0,AU,AU_306,30.0,,,,,L,,,,,,,13.0,2025-03-10,8.0,2025-04-21
202510,CAMPUS PRINCIPAL,68742.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2122L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TALLER FUND MOLECULARES DE FENOMENOS DE TRANSPORTE,20.0,12.0,8.0,1.0,(01) JULIANA  QUINTANA ROJAS(Y),LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_514,69.0,,,,,,M,,,,,,12.0,2025-03-10,12.0,2025-04-21
202510,CAMPUS PRINCIPAL,68768.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3014L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,TALLER DISEÑO DE PLANTAS,35.0,24.0,11.0,1.0,(01) NICOLAS  GRIMALDO RINCON(Y),LABORATORIO,2025-01-21,2025-05-24,1600.0,1820.0,ML,ML_511,60.0,SXNK,Salón móvil express y nukak,,,,,,J,,,,24.0,2025-03-10,24.0,2025-04-21
